"slot","panel","date","time","panel_title","chairs","discussants","section","title","presenter","coauthor","presenter_affiliation"
"Fr D","11","27.09.2024","14:00-15:30 Uhr","Effektivität internationaler Institutionen in der Polykrise","Gisela Hirschmann, Universität Leiden; Nele Kortendiek, Goethe-Universität Frankfurt","Christian Kreuder-Sonnen, Friedrich-Schiller-Universität Jena; Cornelia Ulbert, Universität Duisburg-Essen","Internationale Beziehungen; Internationale Organisation; Internationale Politische Ökonomie","To Accommodate or Not? Balancing reputational and material concerns in intern","Stefanie Walter",NA,"Universität Zürich"
"Fr D","11","27.09.2024","14:00-15:30 Uhr","Effektivität internationaler Institutionen in der Polykrise","Gisela Hirschmann, Universität Leiden; Nele Kortendiek, Goethe-Universität Frankfurt","Christian Kreuder-Sonnen, Friedrich-Schiller-Universität Jena; Cornelia Ulbert, Universität Duisburg-Essen","Internationale Beziehungen; Internationale Organisation; Internationale Politische Ökonomie","Transnationale Agency als Mittel für mehr Effektivität und Legitimität? Die UN-Cybersecurity-Govern","Lena Herbst",NA,"Technische Universität Braunschweig"
"Fr D","12","27.09.2024","14:00-15:30 Uhr","Exerting International Coercion: Means, Dynamics and Consequences","Christian von Soest, German Institute for Global and Area Studies (GIGA) / Georg-August-Universität Göttingen; Hana Attia, Universität Salzburg","Gerald Schneider, Universität Konstanz","Internationale Beziehungen","Apathy, Outrage, or Action? Comparatively Analyzing Citizens’ Responses to S","Julia Grauvogel",NA,"German Institute for Global and Area Studies (GIGA)"
"Fr D","12","27.09.2024","14:00-15:30 Uhr","Exerting International Coercion: Means, Dynamics and Consequences","Christian von Soest, German Institute for Global and Area Studies (GIGA) / Georg-August-Universität Göttingen; Hana Attia, Universität Salzburg","Gerald Schneider, Universität Konstanz","Internationale Beziehungen","How the USA and EU Use Ind","Christian von Soest",NA,"German Institute for Global and Area Studies (GIGA) / Georg-August-Universität Göttingen"
"Fr D","12","27.09.2024","14:00-15:30 Uhr","Exerting International Coercion: Means, Dynamics and Consequences","Christian von Soest, German Institute for Global and Area Studies (GIGA) / Georg-August-Universität Göttingen; Hana Attia, Universität Salzburg","Gerald Schneider, Universität Konstanz","Internationale Beziehungen","Pressured into Sanction Cooperation: Complex Interdependencies and the Imposition of E","Thies Niemeier",NA,"Universität Konstanz"
"Fr D","12","27.09.2024","14:00-15:30 Uhr","Exerting International Coercion: Means, Dynamics and Consequences","Christian von Soest, German Institute for Global and Area Studies (GIGA) / Georg-August-Universität Göttingen; Hana Attia, Universität Salzburg","Gerald Schneider, Universität Konstanz","Internationale Beziehungen","Public Opinion and Sanc","Hana Attia",NA,"Universität Salzburg"
"Fr D","12","27.09.2024","14:00-15:30 Uhr","Exerting International Coercion: Means, Dynamics and Consequences","Christian von Soest, German Institute for Global and Area Studies (GIGA) / Georg-August-Universität Göttingen; Hana Attia, Universität Salzburg","Gerald Schneider, Universität Konstanz","Internationale Beziehungen","Public Opinion and Sanc","Anton Peez",NA,"Goethe-Universität Frankfurt"
"Fr D","13","27.09.2024","14:00-15:30 Uhr","Growth Models between the Comparative and International Political Economy","Dustin Voss, Max-Planck-Institut für Gesellschaftsforschung","Dorothee Bohle, Universität Wien","Politische Ökonomie; Internationale Politische Ökonomie","How transnational skills regimes boost growth: A case study of externali","Linda Wanklin",NA,"Universität St. Gallen"
"Fr D","13","27.09.2024","14:00-15:30 Uhr","Growth Models between the Comparative and International Political Economy","Dustin Voss, Max-Planck-Institut für Gesellschaftsforschung","Dorothee Bohle, Universität Wien","Politische Ökonomie; Internationale Politische Ökonomie","How transnational skills regimes boost growth: A case study of externali","Cecilia Ivardi Ganapini",NA,"Universität St. Gallen"
"Fr D","13","27.09.2024","14:00-15:30 Uhr","Growth Models between the Comparative and International Political Economy","Dustin Voss, Max-Planck-Institut für Gesellschaftsforschung","Dorothee Bohle, Universität Wien","Politische Ökonomie; Internationale Politische Ökonomie","Peripheral growth models and the global economy: A second imag","Andreas Nölke",NA,"Goethe-Universität Frankfurt"
"Fr D","13","27.09.2024","14:00-15:30 Uhr","Growth Models between the Comparative and International Political Economy","Dustin Voss, Max-Planck-Institut für Gesellschaftsforschung","Dorothee Bohle, Universität Wien","Politische Ökonomie; Internationale Politische Ökonomie","Peripheral growth models and the global economy: A second imag","Michael Schedelik",NA,"Goethe-Universität Frankfurt"
"Fr D","13","27.09.2024","14:00-15:30 Uhr","Growth Models between the Comparative and International Political Economy","Dustin Voss, Max-Planck-Institut für Gesellschaftsforschung","Dorothee Bohle, Universität Wien","Politische Ökonomie; Internationale Politische Ökonomie","Sustaining imbalance: The international financial foundations of growth models ","Lucio Baccaro","Benjamin Braun","Max-Planck-Institut für Gesellschaftsforschung"
"Fr D","13","27.09.2024","14:00-15:30 Uhr","Growth Models between the Comparative and International Political Economy","Dustin Voss, Max-Planck-Institut für Gesellschaftsforschung","Dorothee Bohle, Universität Wien","Politische Ökonomie; Internationale Politische Ökonomie","Different Paths to Decarbonisation: The Role of Foreign Demand for Export-Led Countries’ Firm-Drive","Anna Hehenberger",NA,NA
"Fr D","14","27.09.2024","14:00-15:30 Uhr","Liberal Democracies’ Dealing with the Ramifications of China’s Global Ambitions","Sabine Mokry, Columbia University","","Internationale Beziehungen; Außen- und Sicherheitspolitik; Internationale Organisation","Adaptations to China´s Militarized Foreign Policy - How the United States, the European Union and NATO adapt to China","Philip Jan Schäfer",NA,"Bielefeld University"
"Fr D","14","27.09.2024","14:00-15:30 Uhr","Liberal Democracies’ Dealing with the Ramifications of China’s Global Ambitions","Sabine Mokry, Columbia University","","Internationale Beziehungen; Außen- und Sicherheitspolitik; Internationale Organisation","China’s rise as a global science power and its challenge for Western liberal democracies: Conflicts over Sino-German academic and scien","Daniel Fuchs",NA,"Humboldt-Universität zu Berlin"
"Fr D","14","27.09.2024","14:00-15:30 Uhr","Liberal Democracies’ Dealing with the Ramifications of China’s Global Ambitions","Sabine Mokry, Columbia University","","Internationale Beziehungen; Außen- und Sicherheitspolitik; Internationale Organisation","China’s rise as a global science power and its challenge for Western liberal democracies: Conflicts over Sino-German academic and scien","Benjamin Opratko",NA,"Leuphana Universität Lüneburg"
"Fr D","14","27.09.2024","14:00-15:30 Uhr","Liberal Democracies’ Dealing with the Ramifications of China’s Global Ambitions","Sabine Mokry, Columbia University","","Internationale Beziehungen; Außen- und Sicherheitspolitik; Internationale Organisation","EU-China Climate Cooperation Amidst P","Barbara Pongratz",NA,"Universität Bremen"
"Fr D","14","27.09.2024","14:00-15:30 Uhr","Liberal Democracies’ Dealing with the Ramifications of China’s Global Ambitions","Sabine Mokry, Columbia University","","Internationale Beziehungen; Außen- und Sicherheitspolitik; Internationale Organisation","EU-China Climate Cooperation Amidst P","Wiebke Antonia Rabe",NA,"Universität Bremen"
"Fr D","14","27.09.2024","14:00-15:30 Uhr","Liberal Democracies’ Dealing with the Ramifications of China’s Global Ambitions","Sabine Mokry, Columbia University","","Internationale Beziehungen; Außen- und Sicherheitspolitik; Internationale Organisation","The China Dilemma: Western Firms, Decoupling and the Self-undermining Liberal In","Johannes Petry",NA,"Goethe-Universität Frankfurt"
"Fr D","14","27.09.2024","14:00-15:30 Uhr","Liberal Democracies’ Dealing with the Ramifications of China’s Global Ambitions","Sabine Mokry, Columbia University","","Internationale Beziehungen; Außen- und Sicherheitspolitik; Internationale Organisation","The China Dilemma: Western Firms, Decoupling and the Self-undermining Liberal In","Tobias ten Brink",NA,"Constructor University Bremen"
"Fr D","14","27.09.2024","14:00-15:30 Uhr","Liberal Democracies’ Dealing with the Ramifications of China’s Global Ambitions","Sabine Mokry, Columbia University","","Internationale Beziehungen; Außen- und Sicherheitspolitik; Internationale Organisation","Why do Legislators criticize China? Making sense of International Leg","Thomas Malang",NA,"Universität Konstanz"
"Fr D","15","27.09.2024","14:00-15:30 Uhr","Local responses to the sustainability and climate crises","Ulrike Zeigermann, Universität Würzburg; Jonas Schoenefeld, Institute for Housing and Environment (IWU)","Melanie Nagel, Eberhard Karls Universität Tübingen","Policy-Analyse und Verwaltungswissenschaft; Umweltpolitik / Global Change; Lokale Politikforschung","Facing the climate crisis at the regional level - Success factors of local climate governance","Michael Böcher",NA,"Universität Magdeburg"
"Fr D","15","27.09.2024","14:00-15:30 Uhr","Local responses to the sustainability and climate crises","Ulrike Zeigermann, Universität Würzburg; Jonas Schoenefeld, Institute for Housing and Environment (IWU)","Melanie Nagel, Eberhard Karls Universität Tübingen","Policy-Analyse und Verwaltungswissenschaft; Umweltpolitik / Global Change; Lokale Politikforschung","Facing the climate crisis at the regional level - Success factors of local climate governance","Iris Reus",NA,"Universität Magdeburg"
"Fr D","15","27.09.2024","14:00-15:30 Uhr","Local responses to the sustainability and climate crises","Ulrike Zeigermann, Universität Würzburg; Jonas Schoenefeld, Institute for Housing and Environment (IWU)","Melanie Nagel, Eberhard Karls Universität Tübingen","Policy-Analyse und Verwaltungswissenschaft; Umweltpolitik / Global Change; Lokale Politikforschung","Implementing Building Modernization in Small Municipalities: Understandi","Jonas Schönefeld",NA,"Institute for Housing and Environment (IWU)"
"Fr D","15","27.09.2024","14:00-15:30 Uhr","Local responses to the sustainability and climate crises","Ulrike Zeigermann, Universität Würzburg; Jonas Schoenefeld, Institute for Housing and Environment (IWU)","Melanie Nagel, Eberhard Karls Universität Tübingen","Policy-Analyse und Verwaltungswissenschaft; Umweltpolitik / Global Change; Lokale Politikforschung","Implementing Building Modernization in Small Municipalities: Understandi","Anna Wasmer",NA,"Hochschule Darmstadt"
"Fr D","15","27.09.2024","14:00-15:30 Uhr","Local responses to the sustainability and climate crises","Ulrike Zeigermann, Universität Würzburg; Jonas Schoenefeld, Institute for Housing and Environment (IWU)","Melanie Nagel, Eberhard Karls Universität Tübingen","Policy-Analyse und Verwaltungswissenschaft; Umweltpolitik / Global Change; Lokale Politikforschung","Ready to manage climate impacts? An analysis of adaptation funding in Germany's cit","Marlene Kammerer",NA,"Universität Bern"
"Fr D","15","27.09.2024","14:00-15:30 Uhr","Local responses to the sustainability and climate crises","Ulrike Zeigermann, Universität Würzburg; Jonas Schoenefeld, Institute for Housing and Environment (IWU)","Melanie Nagel, Eberhard Karls Universität Tübingen","Policy-Analyse und Verwaltungswissenschaft; Umweltpolitik / Global Change; Lokale Politikforschung","Social Resilience in Smart Regions – Assessing local responses to crises in the Smart Cit","Ulrike Zeigermann",NA,"Universität Würzburg"
"Fr D","15","27.09.2024","14:00-15:30 Uhr","Local responses to the sustainability and climate crises","Ulrike Zeigermann, Universität Würzburg; Jonas Schoenefeld, Institute for Housing and Environment (IWU)","Melanie Nagel, Eberhard Karls Universität Tübingen","Policy-Analyse und Verwaltungswissenschaft; Umweltpolitik / Global Change; Lokale Politikforschung","Social Resilience in Smart Regions – Assessing local responses to crises in the Smart Cit","Micha Pastuschka",NA,"Universität Würzburg"
"Fr D","15","27.09.2024","14:00-15:30 Uhr","Local responses to the sustainability and climate crises","Ulrike Zeigermann, Universität Würzburg; Jonas Schoenefeld, Institute for Housing and Environment (IWU)","Melanie Nagel, Eberhard Karls Universität Tübingen","Policy-Analyse und Verwaltungswissenschaft; Umweltpolitik / Global Change; Lokale Politikforschung","The micro-politics of governing sustainability and climate change at the local level: an underestimat","Benjamin Friedländer",NA,"Universität Leipzig"
"Fr D","16","27.09.2024","14:00-15:30 Uhr","Migration Policies in Polycrisis: Climate Change, Pandemic, War and Forced Migration (part 2)","Stefan Rother, Albert-Ludwigs-Universität Freiburg","","Internationale Beziehungen; Migrationspolitik; Entwicklungstheorie und Entwicklungspolitik","Fiscal Responses to (Global) Forced Migration: Evi","Ana Isabel Lopez Garcia",NA,"Maastricht"
"Fr D","16","27.09.2024","14:00-15:30 Uhr","Migration Policies in Polycrisis: Climate Change, Pandemic, War and Forced Migration (part 2)","Stefan Rother, Albert-Ludwigs-Universität Freiburg","","Internationale Beziehungen; Migrationspolitik; Entwicklungstheorie und Entwicklungspolitik","Poly-crises and the off-shoring of state behaviour towards immigration: the conceptualization of extraterritoriality in the domain of migration pol","Ryo Kuboyama",NA,"Rikkyo Univeristy"
"Fr D","16","27.09.2024","14:00-15:30 Uhr","Migration Policies in Polycrisis: Climate Change, Pandemic, War and Forced Migration (part 2)","Stefan Rother, Albert-Ludwigs-Universität Freiburg","","Internationale Beziehungen; Migrationspolitik; Entwicklungstheorie und Entwicklungspolitik","Protection from Socio-Economic Deprivation. Forced Migration and the Judicializ","Valentin Feneberg",NA,"Humboldt-Universität zu Berlin"
"Fr D","16","27.09.2024","14:00-15:30 Uhr","Migration Policies in Polycrisis: Climate Change, Pandemic, War and Forced Migration (part 2)","Stefan Rother, Albert-Ludwigs-Universität Freiburg","","Internationale Beziehungen; Migrationspolitik; Entwicklungstheorie und Entwicklungspolitik","Worthy a Place at the Table? Dichotomy of Responses to Syrian and Ukrainian Humanitarian Crises and Their ","It?r Alada? Görenta?",NA,"Kocaeli University"
"Fr D","16","27.09.2024","14:00-15:30 Uhr","Migration Policies in Polycrisis: Climate Change, Pandemic, War and Forced Migration (part 2)","Stefan Rother, Albert-Ludwigs-Universität Freiburg","","Internationale Beziehungen; Migrationspolitik; Entwicklungstheorie und Entwicklungspolitik","Worthy a Place at the Table? Dichotomy of Responses to Syrian and Ukrainian Humanitarian Crises and Their ","Buket Özdemir Dal",NA,"Kocaeli University Migration Studies Programme"
"Fr D","17","27.09.2024","14:00-15:30 Uhr","Multilateralism “with Chinese characteristics”? Patterns of China’s engagement across international organisations","Matthew Stephen, Wissenschaftszentrum Berlin für Sozialforschung (WZB)","Rosemary Foot, Oxford University; Sebastian Haug, German Institute of Development and Sustainability (IDOS)","Internationale Beziehungen; Internationale Organisation","Transformational Layering? Unpacking China's Global Development Initiative (Ko-Autor*innen: Jack Ta","Sebastian Haug",NA,"German Institute of Development and Sustainability (IDOS)"
"Fr D","17","27.09.2024","14:00-15:30 Uhr","Multilateralism “with Chinese characteristics”? Patterns of China’s engagement across international organisations","Matthew Stephen, Wissenschaftszentrum Berlin für Sozialforschung (WZB)","Rosemary Foot, Oxford University; Sebastian Haug, German Institute of Development and Sustainability (IDOS)","Internationale Beziehungen; Internationale Organisation","China’s Human Rights Forums and the UN Human Rights Council: A Case of Contested","Matthew Stephen",NA,"Wissenschaftszentrum Berlin für Sozialforschung (WZB)"
"Fr D","17","27.09.2024","14:00-15:30 Uhr","Multilateralism “with Chinese characteristics”? Patterns of China’s engagement across international organisations","Matthew Stephen, Wissenschaftszentrum Berlin für Sozialforschung (WZB)","Rosemary Foot, Oxford University; Sebastian Haug, German Institute of Development and Sustainability (IDOS)","Internationale Beziehungen; Internationale Organisation","China’s Relations with the World Bank: Between Great Power and D","Marina Rudyak",NA,"Ruprecht-Karls-Universität Heidelberg"
"Fr D","17","27.09.2024","14:00-15:30 Uhr","Multilateralism “with Chinese characteristics”? Patterns of China’s engagement across international organisations","Matthew Stephen, Wissenschaftszentrum Berlin für Sozialforschung (WZB)","Rosemary Foot, Oxford University; Sebastian Haug, German Institute of Development and Sustainability (IDOS)","Internationale Beziehungen; Internationale Organisation","Transformational leadership? ","Max-Otto Baumann",NA,"German Institute of Development and Sustainability (IDOS)"
"Fr D","18","27.09.2024","14:00-15:30 Uhr","Open Access in der Politikwissenschaft: Chancen und Fallstricke angesichts dysfunktionaler Marktstrukturen","Dirk Jörke, Technische Universität Darmstadt","Michael Czolkoß-Hettwer, Fachinformationsdienst Politikwissenschaft (Staats- und Universitätsbibliothek Bremen)","Politische Theorie und Ideengeschichte","Community-driven Open Access: Reputation, Governance und Skalierbarkeit bei alternativen Pub","Kathrin Ganz",NA,"Freie Universität Berlin"
"Fr D","18","27.09.2024","14:00-15:30 Uhr","Open Access in der Politikwissenschaft: Chancen und Fallstricke angesichts dysfunktionaler Marktstrukturen","Dirk Jörke, Technische Universität Darmstadt","Michael Czolkoß-Hettwer, Fachinformationsdienst Politikwissenschaft (Staats- und Universitätsbibliothek Bremen)","Politische Theorie und Ideengeschichte","Forschungsevaluation im Kontext des Open-Ac","Marcel Wrzesinski",NA,"Alexander von Humboldt Institut für Internet und Gesellschaft"
"Fr D","18","27.09.2024","14:00-15:30 Uhr","Open Access in der Politikwissenschaft: Chancen und Fallstricke angesichts dysfunktionaler Marktstrukturen","Dirk Jörke, Technische Universität Darmstadt","Michael Czolkoß-Hettwer, Fachinformationsdienst Politikwissenschaft (Staats- und Universitätsbibliothek Bremen)","Politische Theorie und Ideengeschichte","Normativer Rahmen und die Hürden in der Praxis: Die Open-Access-Transformation in der (Poli","Michael Czolkoß-Hettwer",NA,"Fachinformationsdienst Politikwissenschaft (Staats- und Universitätsbibliothek Bremen)"
"Fr D","18","27.09.2024","14:00-15:30 Uhr","Open Access in der Politikwissenschaft: Chancen und Fallstricke angesichts dysfunktionaler Marktstrukturen","Dirk Jörke, Technische Universität Darmstadt","Michael Czolkoß-Hettwer, Fachinformationsdienst Politikwissenschaft (Staats- und Universitätsbibliothek Bremen)","Politische Theorie und Ideengeschichte","Open Peer Review in den Sozialwissenschaften – Potentiale ein","Franciska Heenes",NA,"Universitäts- und Stadtbibliothek Köln"
"Fr D","19","27.09.2024","14:00-15:30 Uhr","Political Legitimacy in Times of Emergency","","Aurélia Bardon, Universität Konstanz","Politische Theorie und Ideengeschichte; Demokratieforschung",NA,NA,NA,NA
"Fr D","19","27.09.2024","14:00-15:30 Uhr","Political Legitimacy in Times of Emergency","","Aurélia Bardon, Universität Konstanz","Politische Theorie und Ideengeschichte; Demokratieforschung","Militant Democracy From Below: Towards a Theory of Democratic Self-Defense with","Sara Gebh",NA,"Universität Wien"
"Fr D","19","27.09.2024","14:00-15:30 Uhr","Political Legitimacy in Times of Emergency","","Aurélia Bardon, Universität Konstanz","Politische Theorie und Ideengeschichte; Demokratieforschung","Negotiating Emergencies in a De","Hagen Schölzel",NA,"Hochschule für Politik an der Technischen Universität München"
"Fr D","19","27.09.2024","14:00-15:30 Uhr","Political Legitimacy in Times of Emergency","","Aurélia Bardon, Universität Konstanz","Politische Theorie und Ideengeschichte; Demokratieforschung","Political Legitimacy Beyond the Political: Understanding the Normative Contribution of Public Administration to D","Rikki Dean",NA,"Goethe-Universität Frankfurt"
"Fr D","19","27.09.2024","14:00-15:30 Uhr","Political Legitimacy in Times of Emergency","","Aurélia Bardon, Universität Konstanz","Politische Theorie und Ideengeschichte; Demokratieforschung","Strategic Litigation in Times of Polycrisis – Emergency Frameworks and Demo","Svenja Ahlhaus",NA,"Universität Münster"
"Fr D","20","27.09.2024","14:00-15:30 Uhr","Political Mobilization of Women","Violetta Haas, Humboldt-Universität zu Berlin","Corinna Kröber, Universität Greifswald; Vera Troeger, Universität Hamburg","Methoden der Politikwissenschaft; Wahlen und politische Einstellungen; Politische Soziologie","An Early Leak in the Pipeline – Online Violence as a Barrier for Young Women’s Political Engagement ","Daniel Höhmann","Tomoko Latteier","Universität Basel"
"Fr D","20","27.09.2024","14:00-15:30 Uhr","Political Mobilization of Women","Violetta Haas, Humboldt-Universität zu Berlin","Corinna Kröber, Universität Greifswald; Vera Troeger, Universität Hamburg","Methoden der Politikwissenschaft; Wahlen und politische Einstellungen; Politische Soziologie","An Early Leak in the Pipeline – Online Violence as a Barrier for Young Women’s Political Engagement ","Stefanie Bailer","Tomoko Latteier","Universität Basel"
"Fr D","20","27.09.2024","14:00-15:30 Uhr","Political Mobilization of Women","Violetta Haas, Humboldt-Universität zu Berlin","Corinna Kröber, Universität Greifswald; Vera Troeger, Universität Hamburg","Methoden der Politikwissenschaft; Wahlen und politische Einstellungen; Politische Soziologie","Different Colors of the Same Rainbow? Gender Issues, their Interplay with political Issues and their El","Melanie Dietz",NA,"Goethe-Universität Frankfurt"
"Fr D","20","27.09.2024","14:00-15:30 Uhr","Political Mobilization of Women","Violetta Haas, Humboldt-Universität zu Berlin","Corinna Kröber, Universität Greifswald; Vera Troeger, Universität Hamburg","Methoden der Politikwissenschaft; Wahlen und politische Einstellungen; Politische Soziologie","Different Colors of the Same Rainbow? Gender Issues, their Interplay with political Issues and their El","Sigrid Roßteutscher",NA,"Goethe-Universität Frankfurt"
"Fr D","20","27.09.2024","14:00-15:30 Uhr","Political Mobilization of Women","Violetta Haas, Humboldt-Universität zu Berlin","Corinna Kröber, Universität Greifswald; Vera Troeger, Universität Hamburg","Methoden der Politikwissenschaft; Wahlen und politische Einstellungen; Politische Soziologie","Gendered targeting: Do parties tailor their campa","Cornelius Erfort",NA,"Humboldt-Universität zu Berlin"
"Fr D","20","27.09.2024","14:00-15:30 Uhr","Political Mobilization of Women","Violetta Haas, Humboldt-Universität zu Berlin","Corinna Kröber, Universität Greifswald; Vera Troeger, Universität Hamburg","Methoden der Politikwissenschaft; Wahlen und politische Einstellungen; Politische Soziologie","Helping the Cause? The Effect of Female Top Candidate Nominations on Voters ","Frederik Thieme","Jae-Jae Spoon","Humboldt-Universität zu Berlin"
"Fr D","21","27.09.2024","14:00-15:30 Uhr","Politische Sozialisation in Zeiten multipler Krisen","Markus Tausendpfund, FernUniversität in Hagen","Simone Abendschön, Justus-Liebig-Universität Gießen","Politische Soziologie; Wahlen und politische Einstellungen; Politikwissenschaft und Politische Bildung","Demokratie als Ausverhandlung: „Konflikt“ in den Vorstellungswelten junger Personen ","Lara Kierot","Mel Arnecke","Universität Wien"
"Fr D","21","27.09.2024","14:00-15:30 Uhr","Politische Sozialisation in Zeiten multipler Krisen","Markus Tausendpfund, FernUniversität in Hagen","Simone Abendschön, Justus-Liebig-Universität Gießen","Politische Soziologie; Wahlen und politische Einstellungen; Politikwissenschaft und Politische Bildung","Gerechtigkeitswahrnehmungen und politisches Engagement unter Schüleri","Nadja Wehl",NA,"Universität Konstanz"
"Fr D","21","27.09.2024","14:00-15:30 Uhr","Politische Sozialisation in Zeiten multipler Krisen","Markus Tausendpfund, FernUniversität in Hagen","Simone Abendschön, Justus-Liebig-Universität Gießen","Politische Soziologie; Wahlen und politische Einstellungen; Politikwissenschaft und Politische Bildung","Gerechtigkeitswahrnehmungen und politisches Engagement unter Schüleri","Susanne Garritzmann",NA,"Universität Konstanz / Goethe-Universität Frankfurt"
"Fr D","21","27.09.2024","14:00-15:30 Uhr","Politische Sozialisation in Zeiten multipler Krisen","Markus Tausendpfund, FernUniversität in Hagen","Simone Abendschön, Justus-Liebig-Universität Gießen","Politische Soziologie; Wahlen und politische Einstellungen; Politikwissenschaft und Politische Bildung","Gerechtigkeitswahrnehmungen und politisches Engagement unter Schüleri","Marius Busemeyer",NA,"Universität Konstanz"
"Fr D","21","27.09.2024","14:00-15:30 Uhr","Politische Sozialisation in Zeiten multipler Krisen","Markus Tausendpfund, FernUniversität in Hagen","Simone Abendschön, Justus-Liebig-Universität Gießen","Politische Soziologie; Wahlen und politische Einstellungen; Politikwissenschaft und Politische Bildung","Krieg, Krisen und Konflikte als Motor der politischen Interessenentwick","Lena Haug",NA,"Carl von Ossietzky Universität Oldenburg"
"Fr D","21","27.09.2024","14:00-15:30 Uhr","Politische Sozialisation in Zeiten multipler Krisen","Markus Tausendpfund, FernUniversität in Hagen","Simone Abendschön, Justus-Liebig-Universität Gießen","Politische Soziologie; Wahlen und politische Einstellungen; Politikwissenschaft und Politische Bildung","Politische Orientierungen Jugendlicher gegenüber dem Klimawandel. Politische Sozialisation zwischen eigenem Engagement u","Maren Zschach",NA,"Deutsches Jugendinstitut"
"Fr D","21","27.09.2024","14:00-15:30 Uhr","Politische Sozialisation in Zeiten multipler Krisen","Markus Tausendpfund, FernUniversität in Hagen","Simone Abendschön, Justus-Liebig-Universität Gießen","Politische Soziologie; Wahlen und politische Einstellungen; Politikwissenschaft und Politische Bildung","Toleranzeinstellungen von Schüler*innen: Niveau, Erklä","Mical Gerezgiher",NA,"Justus-Liebig-Universität Gießen"
"Fr D","22","27.09.2024","14:00-15:30 Uhr","Rüstungsdynamiken und Abschreckung – Krisen, Trends und Perspektiven","Antje Nötzold, Technische Universität Chemnitz; Jens Heinrich, Universität Rostock","Carlo Masala, Universität der Bundeswehr München","Internationale Beziehungen; Außen- und Sicherheitspolitik","Abschreckung im Weltraum – Anpassungsbedarf „klassischer“ Abschreckungsstrategien an die spezifischen Herausforder","Antje Nötzold",NA,"Technische Universität Chemnitz"
"Fr D","22","27.09.2024","14:00-15:30 Uhr","Rüstungsdynamiken und Abschreckung – Krisen, Trends und Perspektiven","Antje Nötzold, Technische Universität Chemnitz; Jens Heinrich, Universität Rostock","Carlo Masala, Universität der Bundeswehr München","Internationale Beziehungen; Außen- und Sicherheitspolitik","Nukleares Rauschen: Die strategische Kommunikation Russlands und die Kunst der Risikomanipulation im Krieg ","Alexander Graef",NA,"Institut für Friedensforschung und Sicherheitspolitik an der Universität Hamburg (IFSH)"
"Fr D","22","27.09.2024","14:00-15:30 Uhr","Rüstungsdynamiken und Abschreckung – Krisen, Trends und Perspektiven","Antje Nötzold, Technische Universität Chemnitz; Jens Heinrich, Universität Rostock","Carlo Masala, Universität der Bundeswehr München","Internationale Beziehungen; Außen- und Sicherheitspolitik","Ross oder Reiter? Atomwaffen in der wissenschaf","Tim Thies",NA,"Institut für Friedensforschung und Sicherheitspolitik an der Universität Hamburg (IFSH)"
"Fr D","22","27.09.2024","14:00-15:30 Uhr","Rüstungsdynamiken und Abschreckung – Krisen, Trends und Perspektiven","Antje Nötzold, Technische Universität Chemnitz; Jens Heinrich, Universität Rostock","Carlo Masala, Universität der Bundeswehr München","Internationale Beziehungen; Außen- und Sicherheitspolitik","Seabed Warfare Konzepte – Rüstungsdynamiken und Einbettung in militäris","Johannes Peters",NA,"Institut für Sicherheitspolitik Kiel"
"Fr D","22","27.09.2024","14:00-15:30 Uhr","Rüstungsdynamiken und Abschreckung – Krisen, Trends und Perspektiven","Antje Nötzold, Technische Universität Chemnitz; Jens Heinrich, Universität Rostock","Carlo Masala, Universität der Bundeswehr München","Internationale Beziehungen; Außen- und Sicherheitspolitik","The Reluctant Supplier Deutschlands Rüstungsexportpolitik im Lichte konkurr","Jens Heinrich",NA,"Universität Rostock"
"Fr D","23","27.09.2024","14:00-15:30 Uhr","Survey experiments and their role for understanding perceptions and consequences of crises","Sabrina Mayer, Universität Bamberg; Bernd Schlipphak, Universität Münster","","Methoden der Politikwissenschaft; Wahlen und politische Einstellungen; Politische Soziologie","Democratic lip service? Conceptions of democracy and support for illiberal politicians (Ko-Autor*innen: Markus Wagner","Carsten Wegscheider",NA,"Universität Münster"
"Fr D","23","27.09.2024","14:00-15:30 Uhr","Survey experiments and their role for understanding perceptions and consequences of crises","Sabrina Mayer, Universität Bamberg; Bernd Schlipphak, Universität Münster","","Methoden der Politikwissenschaft; Wahlen und politische Einstellungen; Politische Soziologie","Dissecting The Treatment Effect of Conspiracy Narratives: Lessons from an Experim","Anne-Kathrin Stroppe",NA,"GESIS - Leibniz-Institut für Sozialwissenschaften"
"Fr D","23","27.09.2024","14:00-15:30 Uhr","Survey experiments and their role for understanding perceptions and consequences of crises","Sabrina Mayer, Universität Bamberg; Bernd Schlipphak, Universität Münster","","Methoden der Politikwissenschaft; Wahlen und politische Einstellungen; Politische Soziologie","Dissecting The Treatment Effect of Conspiracy Narratives: Lessons from an Experim","Lukas Hetzer",NA,"Universität zu Köln"
"Fr D","23","27.09.2024","14:00-15:30 Uhr","Survey experiments and their role for understanding perceptions and consequences of crises","Sabrina Mayer, Universität Bamberg; Bernd Schlipphak, Universität Münster","","Methoden der Politikwissenschaft; Wahlen und politische Einstellungen; Politische Soziologie","Mass public preferences on arms exports and military support for Ukraine. Survey experimental evidence from five NATO countries (Ko-Autor*innen: Fabian Hagger","Lukas Rudolph",NA,"Universität Konstanz"
